Item_Id,Date,High,Low,Close
AMZN,2017-03-19,853.8300170898438,850.6400146484375,852.3099975585938
AMZN,2017-03-20,857.7999877929688,851.010009765625,856.969970703125
AMZN,2017-03-21,862.7999877929688,841.3099975585938,843.2000122070312
AMZN,2017-03-22,849.3699951171875,839.0499877929688,848.0599975585938
AMZN,2017-03-23,850.8900146484375,844.7999877929688,847.3800048828125
AMZN,2017-03-24,851.7999877929688,843.530029296875,845.6099853515625
AMZN,2017-03-25,851.7999877929688,843.530029296875,845.6099853515625
AMZN,2017-03-26,851.7999877929688,843.530029296875,845.6099853515625
AMZN,2017-03-27,850.2999877929688,833.5,846.8200073242188
AMZN,2017-03-28,858.4600219726562,850.0999755859375,856.0
AMZN,2017-03-29,876.4400024414062,859.02001953125,874.3200073242188
AMZN,2017-03-30,877.0599975585938,871.6599731445312,876.3400268554688
AMZN,2017-03-31,890.3499755859375,876.6500244140625,886.5399780273438
AMZN,2017-04-01,890.3499755859375,876.6500244140625,886.5399780273438
AMZN,2017-04-02,890.3499755859375,876.6500244140625,886.5399780273438
AMZN,2017-04-03,893.489990234375,885.4199829101562,891.510009765625
AMZN,2017-04-04,908.5399780273438,890.280029296875,906.8300170898438
AMZN,2017-04-05,923.719970703125,905.6199951171875,909.280029296875
AMZN,2017-04-06,917.1900024414062,894.489990234375,898.280029296875
AMZN,2017-04-07,900.0900268554688,889.3099975585938,894.8800048828125
AMZN,2017-04-08,900.0900268554688,889.3099975585938,894.8800048828125
AMZN,2017-04-09,900.0900268554688,889.3099975585938,894.8800048828125
AMZN,2017-04-10,908.510009765625,899.0,907.0399780273438
AMZN,2017-04-11,911.239990234375,897.5,902.3599853515625
AMZN,2017-04-12,904.0900268554688,895.25,896.22998046875
AMZN,2017-04-13,894.969970703125,884.489990234375,884.6699829101562
AMZN,2017-04-14,894.969970703125,884.489990234375,884.6699829101562
AMZN,2017-04-15,894.969970703125,884.489990234375,884.6699829101562
AMZN,2017-04-16,894.969970703125,884.489990234375,884.6699829101562
AMZN,2017-04-17,902.3800048828125,887.5,901.989990234375
AMZN,2017-04-18,909.6099853515625,900.780029296875,903.780029296875
AMZN,2017-04-19,910.5,897.3699951171875,899.2000122070312
AMZN,2017-04-20,905.3200073242188,896.2899780273438,902.0599975585938
AMZN,2017-04-21,903.6500244140625,896.77001953125,898.530029296875
AMZN,2017-04-22,903.6500244140625,896.77001953125,898.530029296875
AMZN,2017-04-23,903.6500244140625,896.77001953125,898.530029296875
AMZN,2017-04-24,909.989990234375,903.8200073242188,907.4099731445312
AMZN,2017-04-25,909.47998046875,903.0,907.6199951171875
AMZN,2017-04-26,915.75,907.5599975585938,909.2899780273438
AMZN,2017-04-27,921.8599853515625,912.1099853515625,918.3800048828125
AMZN,2017-04-28,949.5900268554688,924.3300170898438,924.989990234375
AMZN,2017-04-29,949.5900268554688,924.3300170898438,924.989990234375
AMZN,2017-04-30,949.5900268554688,924.3300170898438,924.989990234375
AMZN,2017-05-01,954.4000244140625,927.7999877929688,948.22998046875
AMZN,2017-05-02,950.0999755859375,941.4099731445312,946.9400024414062
AMZN,2017-05-03,946.0,935.9000244140625,941.030029296875
AMZN,2017-05-04,945.0,934.219970703125,937.530029296875
AMZN,2017-05-05,940.7899780273438,930.2999877929688,934.1500244140625
AMZN,2017-05-06,940.7899780273438,930.2999877929688,934.1500244140625
AMZN,2017-05-07,940.7899780273438,930.2999877929688,934.1500244140625
AMZN,2017-05-08,949.0499877929688,939.2100219726562,949.0399780273438
AMZN,2017-05-09,957.8900146484375,950.2000122070312,952.8200073242188
AMZN,2017-05-10,953.75,945.0,948.9500122070312
AMZN,2017-05-11,950.2899780273438,940.780029296875,947.6199951171875
AMZN,2017-05-12,962.7899780273438,951.530029296875,961.3499755859375
AMZN,2017-05-13,962.7899780273438,951.530029296875,961.3499755859375
AMZN,2017-05-14,962.7899780273438,951.530029296875,961.3499755859375
AMZN,2017-05-15,963.1500244140625,956.0599975585938,957.969970703125
AMZN,2017-05-16,970.0599975585938,960.9099731445312,966.0700073242188
AMZN,2017-05-17,960.4000244140625,944.1199951171875,944.760009765625
AMZN,2017-05-18,962.75,944.760009765625,958.489990234375
AMZN,2017-05-19,968.9199829101562,959.719970703125,959.8400268554688
AMZN,2017-05-20,968.9199829101562,959.719970703125,959.8400268554688
AMZN,2017-05-21,968.9199829101562,959.719970703125,959.8400268554688
AMZN,2017-05-22,971.3800048828125,962.9000244140625,970.6699829101562
AMZN,2017-05-23,975.2000122070312,966.8499755859375,971.5399780273438
AMZN,2017-05-24,981.0,970.22998046875,980.3499755859375
AMZN,2017-05-25,999.0,982.1099853515625,993.3800048828125
AMZN,2017-05-26,998.6500244140625,989.25,995.780029296875
AMZN,2017-05-27,998.6500244140625,989.25,995.780029296875
AMZN,2017-05-28,998.6500244140625,989.25,995.780029296875
AMZN,2017-05-29,998.6500244140625,989.25,995.780029296875
AMZN,2017-05-30,1001.2000122070312,995.52001953125,996.7000122070312
AMZN,2017-05-31,1000.1199951171875,982.1599731445312,994.6199951171875
AMZN,2017-06-01,998.989990234375,991.3699951171875,995.9500122070312
AMZN,2017-06-02,1008.47998046875,995.6699829101562,1006.72998046875
AMZN,2017-06-03,1008.47998046875,995.6699829101562,1006.72998046875
AMZN,2017-06-04,1008.47998046875,995.6699829101562,1006.72998046875
AMZN,2017-06-05,1013.2100219726562,1003.510009765625,1011.3400268554688
AMZN,2017-06-06,1016.5,1001.25,1003.0
AMZN,2017-06-07,1010.25,1002.0,1010.0700073242188
AMZN,2017-06-08,1013.6099853515625,1006.1099853515625,1010.27001953125
AMZN,2017-06-09,1012.989990234375,927.0,978.3099975585938
AMZN,2017-06-10,1012.989990234375,927.0,978.3099975585938
AMZN,2017-06-11,1012.989990234375,927.0,978.3099975585938
AMZN,2017-06-12,975.9500122070312,945.0,964.9099731445312
AMZN,2017-06-13,984.5,966.0999755859375,980.7899780273438
AMZN,2017-06-14,990.3400268554688,966.7100219726562,976.469970703125
AMZN,2017-06-15,965.72998046875,950.8599853515625,964.1699829101562
AMZN,2017-06-16,999.75,982.0,987.7100219726562
AMZN,2017-06-17,999.75,982.0,987.7100219726562
AMZN,2017-06-18,999.75,982.0,987.7100219726562
AMZN,2017-06-19,1017.0,989.9000244140625,995.1699829101562
AMZN,2017-06-20,1004.8800048828125,992.02001953125,992.5900268554688
AMZN,2017-06-21,1002.719970703125,992.6500244140625,1002.22998046875
AMZN,2017-06-22,1006.9600219726562,997.2000122070312,1001.2999877929688
AMZN,2017-06-23,1004.6199951171875,998.02001953125,1003.739990234375
AMZN,2017-06-24,1004.6199951171875,998.02001953125,1003.739990234375
AMZN,2017-06-25,1004.6199951171875,998.02001953125,1003.739990234375
AMZN,2017-06-26,1009.7999877929688,992.0,993.97998046875
AMZN,2017-06-27,998.7999877929688,976.0,976.780029296875
AMZN,2017-06-28,990.6799926757812,969.2100219726562,990.3300170898438
AMZN,2017-06-29,987.5599975585938,965.25,975.9299926757812
AMZN,2017-06-30,983.469970703125,967.6099853515625,968.0
AMZN,2017-07-01,983.469970703125,967.6099853515625,968.0
AMZN,2017-07-02,983.469970703125,967.6099853515625,968.0
AMZN,2017-07-03,974.489990234375,951.0,953.6599731445312
AMZN,2017-07-04,974.489990234375,951.0,953.6599731445312
AMZN,2017-07-05,975.0,955.25,971.4000244140625
AMZN,2017-07-06,974.4000244140625,959.02001953125,965.1400146484375
AMZN,2017-07-07,980.1099853515625,969.1400146484375,978.760009765625
AMZN,2017-07-08,980.1099853515625,969.1400146484375,978.760009765625
AMZN,2017-07-09,980.1099853515625,969.1400146484375,978.760009765625
AMZN,2017-07-10,999.4400024414062,983.5,996.469970703125
AMZN,2017-07-11,995.989990234375,983.719970703125,994.1300048828125
AMZN,2017-07-12,1008.5499877929688,998.0999755859375,1006.510009765625
AMZN,2017-07-13,1006.8800048828125,995.9000244140625,1000.6300048828125
AMZN,2017-07-14,1004.4500122070312,996.8900146484375,1001.8099975585938
AMZN,2017-07-15,1004.4500122070312,996.8900146484375,1001.8099975585938
AMZN,2017-07-16,1004.4500122070312,996.8900146484375,1001.8099975585938
AMZN,2017-07-17,1014.75,1003.8099975585938,1010.0399780273438
AMZN,2017-07-18,1026.030029296875,1004.0,1024.449951171875
AMZN,2017-07-19,1031.5899658203125,1022.5,1026.8699951171875
AMZN,2017-07-20,1034.969970703125,1022.52001953125,1028.699951171875
AMZN,2017-07-21,1026.0999755859375,1011.0,1025.6700439453125
AMZN,2017-07-22,1026.0999755859375,1011.0,1025.6700439453125
AMZN,2017-07-23,1026.0999755859375,1011.0,1025.6700439453125
AMZN,2017-07-24,1043.010009765625,1027.4300537109375,1038.949951171875
AMZN,2017-07-25,1043.3299560546875,1032.47998046875,1039.8699951171875
AMZN,2017-07-26,1053.199951171875,1043.199951171875,1052.800048828125
AMZN,2017-07-27,1083.31005859375,1040.1800537109375,1046.0
AMZN,2017-07-28,1032.8499755859375,1001.0,1020.0399780273438
AMZN,2017-07-29,1032.8499755859375,1001.0,1020.0399780273438
AMZN,2017-07-30,1032.8499755859375,1001.0,1020.0399780273438
AMZN,2017-07-31,1019.0499877929688,987.02001953125,987.780029296875
AMZN,2017-08-01,1006.4000244140625,991.5800170898438,996.1900024414062
AMZN,2017-08-02,1003.2100219726562,981.72998046875,995.8900146484375
AMZN,2017-08-03,999.5,984.5900268554688,986.9199829101562
AMZN,2017-08-04,991.6699829101562,982.0,987.5800170898438
AMZN,2017-08-05,991.6699829101562,982.0,987.5800170898438
AMZN,2017-08-06,991.6699829101562,982.0,987.5800170898438
AMZN,2017-08-07,995.0,987.1400146484375,992.27001953125
AMZN,2017-08-08,996.280029296875,985.7899780273438,989.8400268554688
AMZN,2017-08-09,988.0,975.27001953125,982.010009765625
AMZN,2017-08-10,979.8599853515625,954.6799926757812,956.9199829101562
AMZN,2017-08-11,970.3900146484375,951.3800048828125,967.989990234375
AMZN,2017-08-12,970.3900146484375,951.3800048828125,967.989990234375
AMZN,2017-08-13,970.3900146484375,951.3800048828125,967.989990234375
AMZN,2017-08-14,985.5,976.1900024414062,983.2999877929688
AMZN,2017-08-15,991.739990234375,982.0,982.739990234375
AMZN,2017-08-16,986.4600219726562,973.219970703125,978.1799926757812
AMZN,2017-08-17,977.8400268554688,960.3200073242188,960.5700073242188
AMZN,2017-08-18,965.4299926757812,954.6500244140625,958.469970703125
AMZN,2017-08-19,965.4299926757812,954.6500244140625,958.469970703125
AMZN,2017-08-20,965.4299926757812,954.6500244140625,958.469970703125
AMZN,2017-08-21,961.2000122070312,945.4600219726562,953.2899780273438
AMZN,2017-08-22,967.9299926757812,955.5,966.9000244140625
AMZN,2017-08-23,962.0,954.2000122070312,958.0
AMZN,2017-08-24,959.0,941.1400146484375,952.4500122070312
AMZN,2017-08-25,957.6199951171875,944.0999755859375,945.260009765625
AMZN,2017-08-26,957.6199951171875,944.0999755859375,945.260009765625
AMZN,2017-08-27,957.6199951171875,944.0999755859375,945.260009765625
AMZN,2017-08-28,953.0,942.25,946.02001953125
AMZN,2017-08-29,956.0,936.3300170898438,954.0599975585938
AMZN,2017-08-30,969.4099731445312,956.9099731445312,967.5900268554688
AMZN,2017-08-31,981.0,972.760009765625,980.5999755859375
AMZN,2017-09-01,984.5,976.8800048828125,978.25
AMZN,2017-09-02,984.5,976.8800048828125,978.25
AMZN,2017-09-03,984.5,976.8800048828125,978.25
AMZN,2017-09-04,984.5,976.8800048828125,978.25
AMZN,2017-09-05,976.77001953125,960.3699951171875,965.27001953125
AMZN,2017-09-06,971.8400268554688,960.5999755859375,967.7999877929688
AMZN,2017-09-07,980.5900268554688,972.5499877929688,979.469970703125
AMZN,2017-09-08,979.8800048828125,963.469970703125,965.9000244140625
AMZN,2017-09-09,979.8800048828125,963.469970703125,965.9000244140625
AMZN,2017-09-10,979.8800048828125,963.469970703125,965.9000244140625
AMZN,2017-09-11,981.9400024414062,974.219970703125,977.9600219726562
AMZN,2017-09-12,984.6699829101562,975.52001953125,982.5800170898438
AMZN,2017-09-13,1000.0,979.4199829101562,999.5999755859375
AMZN,2017-09-14,998.5599975585938,987.739990234375,992.2100219726562
AMZN,2017-09-15,996.25,984.030029296875,986.7899780273438
AMZN,2017-09-16,996.25,984.030029296875,986.7899780273438
AMZN,2017-09-17,996.25,984.030029296875,986.7899780273438
AMZN,2017-09-18,992.7899780273438,968.1699829101562,974.1900024414062
AMZN,2017-09-19,978.239990234375,967.4600219726562,969.8599853515625
AMZN,2017-09-20,974.8099975585938,962.1599731445312,973.2100219726562
AMZN,2017-09-21,971.7000122070312,962.02001953125,964.6500244140625
AMZN,2017-09-22,965.6099853515625,954.4199829101562,955.0999755859375
AMZN,2017-09-23,965.6099853515625,954.4199829101562,955.0999755859375
AMZN,2017-09-24,965.6099853515625,954.4199829101562,955.0999755859375
AMZN,2017-09-25,949.4199829101562,932.8900146484375,939.7899780273438
AMZN,2017-09-26,948.6300048828125,931.75,938.5999755859375
AMZN,2017-09-27,955.2999877929688,943.2999877929688,950.8699951171875
AMZN,2017-09-28,959.7000122070312,950.0999755859375,956.4000244140625
AMZN,2017-09-29,964.8300170898438,958.3800048828125,961.3499755859375
AMZN,2017-09-30,964.8300170898438,958.3800048828125,961.3499755859375
AMZN,2017-10-01,964.8300170898438,958.3800048828125,961.3499755859375
AMZN,2017-10-02,967.3099975585938,952.1199951171875,959.1900024414062
AMZN,2017-10-03,963.6900024414062,950.3699951171875,957.0999755859375
AMZN,2017-10-04,967.7899780273438,954.0499877929688,965.4500122070312
AMZN,2017-10-05,981.510009765625,969.6400146484375,980.8499755859375
AMZN,2017-10-06,995.75,975.6400146484375,989.5800170898438
AMZN,2017-10-07,995.75,975.6400146484375,989.5800170898438
AMZN,2017-10-08,995.75,975.6400146484375,989.5800170898438
AMZN,2017-10-09,998.5,987.5,990.989990234375
AMZN,2017-10-10,997.9500122070312,980.0999755859375,987.2000122070312
AMZN,2017-10-11,995.5,986.7000122070312,995.0
AMZN,2017-10-12,1008.4400024414062,992.4000244140625,1000.9299926757812
AMZN,2017-10-13,1007.77001953125,1001.030029296875,1002.9400024414062
AMZN,2017-10-14,1007.77001953125,1001.030029296875,1002.9400024414062
AMZN,2017-10-15,1007.77001953125,1001.030029296875,1002.9400024414062
AMZN,2017-10-16,1009.5700073242188,1001.0399780273438,1006.3400268554688
AMZN,2017-10-17,1011.469970703125,1004.3800048828125,1009.1300048828125
AMZN,2017-10-18,1022.3099975585938,996.5499877929688,997.0
AMZN,2017-10-19,991.0499877929688,980.239990234375,986.6099853515625
AMZN,2017-10-20,994.6199951171875,982.0,982.9099731445312
AMZN,2017-10-21,994.6199951171875,982.0,982.9099731445312
AMZN,2017-10-22,994.6199951171875,982.0,982.9099731445312
AMZN,2017-10-23,986.780029296875,962.5,966.2999877929688
AMZN,2017-10-24,979.8499755859375,965.0,975.9000244140625
AMZN,2017-10-25,984.4400024414062,966.239990234375,972.9099731445312
AMZN,2017-10-26,982.9000244140625,968.5499877929688,972.4299926757812
AMZN,2017-10-27,1105.5799560546875,1050.550048828125,1100.949951171875
AMZN,2017-10-28,1105.5799560546875,1050.550048828125,1100.949951171875
AMZN,2017-10-29,1105.5799560546875,1050.550048828125,1100.949951171875
AMZN,2017-10-30,1122.7900390625,1093.56005859375,1110.8499755859375
AMZN,2017-10-31,1110.5400390625,1101.1199951171875,1105.280029296875
AMZN,2017-11-01,1108.969970703125,1096.739990234375,1103.6800537109375
AMZN,2017-11-02,1101.93994140625,1086.8699951171875,1094.219970703125
AMZN,2017-11-03,1112.6800537109375,1088.52001953125,1111.5999755859375
AMZN,2017-11-04,1112.6800537109375,1088.52001953125,1111.5999755859375
AMZN,2017-11-05,1112.6800537109375,1088.52001953125,1111.5999755859375
AMZN,2017-11-06,1125.4100341796875,1108.77001953125,1120.6600341796875
AMZN,2017-11-07,1130.5999755859375,1117.5,1123.1700439453125
AMZN,2017-11-08,1135.5400390625,1119.1099853515625,1132.8800048828125
AMZN,2017-11-09,1129.6199951171875,1115.77001953125,1129.1300048828125
AMZN,2017-11-10,1131.75,1124.06005859375,1125.3499755859375
AMZN,2017-11-11,1131.75,1124.06005859375,1125.3499755859375
AMZN,2017-11-12,1131.75,1124.06005859375,1125.3499755859375
AMZN,2017-11-13,1139.9000244140625,1122.3399658203125,1129.1700439453125
AMZN,2017-11-14,1138.0,1123.8900146484375,1136.8399658203125
AMZN,2017-11-15,1131.75,1121.6300048828125,1126.68994140625
AMZN,2017-11-16,1138.1600341796875,1130.050048828125,1137.2900390625
AMZN,2017-11-17,1138.800048828125,1125.81005859375,1129.8800048828125
AMZN,2017-11-18,1138.800048828125,1125.81005859375,1129.8800048828125
AMZN,2017-11-19,1138.800048828125,1125.81005859375,1129.8800048828125
AMZN,2017-11-20,1133.4200439453125,1122.550048828125,1126.31005859375
AMZN,2017-11-21,1140.0,1128.199951171875,1139.489990234375
AMZN,2017-11-22,1160.27001953125,1141.0,1156.1600341796875
AMZN,2017-11-23,1160.27001953125,1141.0,1156.1600341796875
AMZN,2017-11-24,1186.8399658203125,1160.699951171875,1186.0
AMZN,2017-11-25,1186.8399658203125,1160.699951171875,1186.0
AMZN,2017-11-26,1186.8399658203125,1160.699951171875,1186.0
AMZN,2017-11-27,1213.4100341796875,1191.1500244140625,1195.8299560546875
AMZN,2017-11-28,1205.3399658203125,1188.52001953125,1193.5999755859375
AMZN,2017-11-29,1194.800048828125,1145.18994140625,1161.27001953125
AMZN,2017-11-30,1178.5699462890625,1160.0,1176.75
AMZN,2017-12-01,1179.6500244140625,1152.0,1162.3499755859375
AMZN,2017-12-02,1179.6500244140625,1152.0,1162.3499755859375
AMZN,2017-12-03,1179.6500244140625,1152.0,1162.3499755859375
AMZN,2017-12-04,1175.199951171875,1128.0,1133.949951171875
AMZN,2017-12-05,1159.27001953125,1124.739990234375,1141.5699462890625
AMZN,2017-12-06,1155.8900146484375,1136.0799560546875,1152.3499755859375
AMZN,2017-12-07,1163.18994140625,1151.0,1159.7900390625
AMZN,2017-12-08,1172.7900390625,1157.0999755859375,1162.0
AMZN,2017-12-09,1172.7900390625,1157.0999755859375,1162.0
AMZN,2017-12-10,1172.7900390625,1157.0999755859375,1162.0
AMZN,2017-12-11,1169.9000244140625,1157.0,1168.9200439453125
AMZN,2017-12-12,1173.5999755859375,1161.6099853515625,1165.0799560546875
AMZN,2017-12-13,1170.8699951171875,1160.27001953125,1164.1300048828125
AMZN,2017-12-14,1177.9300537109375,1162.449951171875,1174.260009765625
AMZN,2017-12-15,1182.75,1169.3299560546875,1179.1400146484375
AMZN,2017-12-16,1182.75,1169.3299560546875,1179.1400146484375
AMZN,2017-12-17,1182.75,1169.3299560546875,1179.1400146484375
AMZN,2017-12-18,1194.780029296875,1180.9100341796875,1190.5799560546875
AMZN,2017-12-19,1192.969970703125,1179.1400146484375,1187.3800048828125
AMZN,2017-12-20,1191.0,1176.0,1177.6199951171875
AMZN,2017-12-21,1179.1700439453125,1167.6400146484375,1174.760009765625
AMZN,2017-12-22,1174.6199951171875,1167.8299560546875,1168.3599853515625
AMZN,2017-12-23,1174.6199951171875,1167.8299560546875,1168.3599853515625
AMZN,2017-12-24,1174.6199951171875,1167.8299560546875,1168.3599853515625
AMZN,2017-12-25,1174.6199951171875,1167.8299560546875,1168.3599853515625
AMZN,2017-12-26,1178.3199462890625,1160.550048828125,1176.760009765625
AMZN,2017-12-27,1187.2900390625,1175.6099853515625,1182.260009765625
AMZN,2017-12-28,1190.0999755859375,1184.3800048828125,1186.0999755859375
AMZN,2017-12-29,1184.0,1167.5,1169.469970703125
AMZN,2017-12-30,1184.0,1167.5,1169.469970703125
AMZN,2017-12-31,1184.0,1167.5,1169.469970703125
AMZN,2018-01-01,1184.0,1167.5,1169.469970703125
AMZN,2018-01-02,1190.0,1170.510009765625,1189.010009765625
AMZN,2018-01-03,1205.489990234375,1188.300048828125,1204.199951171875
AMZN,2018-01-04,1215.8699951171875,1204.6600341796875,1209.5899658203125
AMZN,2018-01-05,1229.1400146484375,1210.0,1229.1400146484375
AMZN,2018-01-06,1229.1400146484375,1210.0,1229.1400146484375
AMZN,2018-01-07,1229.1400146484375,1210.0,1229.1400146484375
AMZN,2018-01-08,1253.0799560546875,1232.030029296875,1246.8699951171875
AMZN,2018-01-09,1259.3299560546875,1241.760009765625,1252.699951171875
AMZN,2018-01-10,1254.3299560546875,1237.22998046875,1254.3299560546875
AMZN,2018-01-11,1276.77001953125,1256.4599609375,1276.6800537109375
AMZN,2018-01-12,1305.760009765625,1273.3900146484375,1305.199951171875
AMZN,2018-01-13,1305.760009765625,1273.3900146484375,1305.199951171875
AMZN,2018-01-14,1305.760009765625,1273.3900146484375,1305.199951171875
AMZN,2018-01-15,1305.760009765625,1273.3900146484375,1305.199951171875
AMZN,2018-01-16,1339.93994140625,1292.300048828125,1304.8599853515625
AMZN,2018-01-17,1314.0,1280.8800048828125,1295.0
AMZN,2018-01-18,1304.5999755859375,1284.02001953125,1293.3199462890625
AMZN,2018-01-19,1313.0,1292.989990234375,1294.5799560546875
AMZN,2018-01-20,1313.0,1292.989990234375,1294.5799560546875
AMZN,2018-01-21,1313.0,1292.989990234375,1294.5799560546875
AMZN,2018-01-22,1327.449951171875,1296.6600341796875,1327.31005859375
AMZN,2018-01-23,1364.9000244140625,1337.3399658203125,1362.5400390625
AMZN,2018-01-24,1388.1600341796875,1338.0,1357.510009765625
AMZN,2018-01-25,1378.3399658203125,1357.6199951171875,1377.949951171875
AMZN,2018-01-26,1402.530029296875,1380.9100341796875,1402.050048828125
AMZN,2018-01-27,1402.530029296875,1380.9100341796875,1402.050048828125
AMZN,2018-01-28,1402.530029296875,1380.9100341796875,1402.050048828125
AMZN,2018-01-29,1431.3900146484375,1400.43994140625,1417.6800537109375
AMZN,2018-01-30,1439.25,1392.0,1437.8199462890625
AMZN,2018-01-31,1472.5799560546875,1450.0400390625,1450.8900146484375
AMZN,2018-02-01,1459.8800048828125,1385.1400146484375,1390.0
AMZN,2018-02-02,1498.0,1414.0,1429.949951171875
AMZN,2018-02-03,1498.0,1414.0,1429.949951171875
AMZN,2018-02-04,1498.0,1414.0,1429.949951171875
AMZN,2018-02-05,1458.97998046875,1320.719970703125,1390.0
AMZN,2018-02-06,1443.989990234375,1351.7900390625,1442.8399658203125
AMZN,2018-02-07,1460.989990234375,1415.1500244140625,1416.780029296875
AMZN,2018-02-08,1433.75,1349.93994140625,1350.5
AMZN,2018-02-09,1383.5,1265.9300537109375,1339.5999755859375
AMZN,2018-02-10,1383.5,1265.9300537109375,1339.5999755859375
AMZN,2018-02-11,1383.5,1265.9300537109375,1339.5999755859375
AMZN,2018-02-12,1393.81005859375,1344.010009765625,1386.22998046875
